objid,class,ra,dec,ra_deg,dec_deg,nvote,p_el_debiased,p_cs_debiased,image_path,source_url
588007005772513362,elliptical,08:23:07.13,+48:41:09.7,125.7797083333,48.6860277778,63,0.794,0.124,images\elliptical\588007005772513362.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=125.7797083333&dec=48.6860277778&scale=0.396&width=256&height=256&opt=
587729386061889590,uncertain,08:26:26.15,+41:15:52.6,126.6089583333,41.2646111111,34,0.213,0.757,images\uncertain\587729386061889590.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=126.6089583333&dec=41.2646111111&scale=0.396&width=256&height=256&opt=
587735349086781885,elliptical,08:24:52.67,+08:29:49.3,126.2194583333,8.4970277778,35,0.868,0.045,images\elliptical\587735349086781885.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=126.2194583333&dec=8.4970277778&scale=0.396&width=256&height=256&opt=
587732483285123368,elliptical,11:59:14.85,+49:47:48.1,179.8118750000,49.7966944444,56,0.839,0.054,images\elliptical\587732483285123368.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=179.8118750000&dec=49.7966944444&scale=0.396&width=256&height=256&opt=
587726877815275722,spiral,23:14:26.92,-10:07:33.3,348.6121666667,-10.1259166667,39,0.019,0.981,images\spiral\587726877815275722.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=348.6121666667&dec=-10.1259166667&scale=0.396&width=256&height=256&opt=
588010360157307001,uncertain,11:35:30.45,+05:41:59.2,173.8768750000,5.6997777778,22,0.349,0.227,images\uncertain\588010360157307001.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=173.8768750000&dec=5.6997777778&scale=0.396&width=256&height=256&opt=
588297864712683848,uncertain,08:33:03.99,+31:14:04.5,128.2666250000,31.2345833333,52,0.109,0.69,images\uncertain\588297864712683848.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=128.2666250000&dec=31.2345833333&scale=0.396&width=256&height=256&opt=
588015508751253747,spiral,02:51:30.38,-00:18:17.7,42.8765833333,-0.3049166667,28,0.298,0.702,images\spiral\588015508751253747.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=42.8765833333&dec=-0.3049166667&scale=0.396&width=256&height=256&opt=
587733427088588888,elliptical,15:07:15.57,+50:51:55.8,226.8148750000,50.8655000000,73,0.858,0.019,images\elliptical\587733427088588888.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=226.8148750000&dec=50.8655000000&scale=0.396&width=256&height=256&opt=
588016840172896306,spiral,08:31:45.44,+25:58:49.9,127.9393333333,25.9805277778,54,0.0,0.981,images\spiral\588016840172896306.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=127.9393333333&dec=25.9805277778&scale=0.396&width=256&height=256&opt=
587722982277251160,uncertain,12:02:50.89,-00:48:14.9,180.7120416667,-0.8041388889,27,0.182,0.536,images\uncertain\587722982277251160.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=180.7120416667&dec=-0.8041388889&scale=0.396&width=256&height=256&opt=
587725471207587979,elliptical,08:48:19.35,+53:45:47.9,132.0806250000,53.7633055556,32,0.766,0.067,images\elliptical\587725471207587979.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=132.0806250000&dec=53.7633055556&scale=0.396&width=256&height=256&opt=
587728930800271691,elliptical,08:10:06.58,+38:01:01.6,122.5274166667,38.0171111111,39,0.965,0.035,images\elliptical\587728930800271691.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=122.5274166667&dec=38.0171111111&scale=0.396&width=256&height=256&opt=
588017947735556223,spiral,11:08:31.47,+40:34:58.2,167.1311250000,40.5828333333,23,0.114,0.761,images\spiral\588017947735556223.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=167.1311250000&dec=40.5828333333&scale=0.396&width=256&height=256&opt=
588009368546574442,elliptical,09:06:47.66,+53:24:11.0,136.6985833333,53.4030555556,62,0.834,0.117,images\elliptical\588009368546574442.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=136.6985833333&dec=53.4030555556&scale=0.396&width=256&height=256&opt=
587739098067632300,elliptical,13:10:21.49,+37:05:26.0,197.5895416667,37.0905555556,58,0.862,0.103,images\elliptical\587739098067632300.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=197.5895416667&dec=37.0905555556&scale=0.396&width=256&height=256&opt=
587739814777651383,elliptical,15:41:07.79,+22:07:34.0,235.2824583333,22.1261111111,61,0.908,0.076,images\elliptical\587739814777651383.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=235.2824583333&dec=22.1261111111&scale=0.396&width=256&height=256&opt=
587742628517576785,spiral,13:41:23.63,+16:36:12.6,205.3484583333,16.6035000000,46,0.164,0.806,images\spiral\587742628517576785.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=205.3484583333&dec=16.6035000000&scale=0.396&width=256&height=256&opt=
587726032233038013,uncertain,09:38:01.09,+01:40:24.1,144.5045416667,1.6733611111,60,0.603,0.092,images\uncertain\587726032233038013.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=144.5045416667&dec=1.6733611111&scale=0.396&width=256&height=256&opt=
587741724964946054,uncertain,11:48:31.21,+23:55:16.7,177.1300416667,23.9213055556,25,0.26,0.417,images\uncertain\587741724964946054.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=177.1300416667&dec=23.9213055556&scale=0.396&width=256&height=256&opt=
587736976880566445,uncertain,15:03:44.05,+30:44:00.3,225.9335416667,30.7334166667,26,0.061,0.688,images\uncertain\587736976880566445.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=225.9335416667&dec=30.7334166667&scale=0.396&width=256&height=256&opt=
587731520668303575,elliptical,08:50:08.78,+39:56:57.0,132.5365833333,39.9491666667,32,0.938,0.031,images\elliptical\587731520668303575.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=132.5365833333&dec=39.9491666667&scale=0.396&width=256&height=256&opt=
588017704023949656,spiral,15:03:32.53,+09:53:55.6,225.8855416667,9.8987777778,61,0.084,0.895,images\spiral\588017704023949656.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=225.8855416667&dec=9.8987777778&scale=0.396&width=256&height=256&opt=
587731891655213162,uncertain,12:57:03.32,+57:51:59.0,194.2638333333,57.8663888889,35,0.175,0.595,images\uncertain\587731891655213162.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=194.2638333333&dec=57.8663888889&scale=0.396&width=256&height=256&opt=
587741491448250490,spiral,11:40:09.32,+30:32:49.3,175.0388333333,30.5470277778,29,0.119,0.881,images\spiral\587741491448250490.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=175.0388333333&dec=30.5470277778&scale=0.396&width=256&height=256&opt=
587729160048673002,spiral,14:17:15.43,+05:03:18.1,214.3142916667,5.0550277778,43,0.052,0.948,images\spiral\587729160048673002.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=214.3142916667&dec=5.0550277778&scale=0.396&width=256&height=256&opt=
587726031702065245,elliptical,10:31:56.81,+01:30:45.5,157.9867083333,1.5126388889,32,0.888,0.081,images\elliptical\587726031702065245.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=157.9867083333&dec=1.5126388889&scale=0.396&width=256&height=256&opt=
587727780279287927,uncertain,02:07:46.35,-09:03:12.0,31.9431250000,-9.0533333333,40,0.15,0.699,images\uncertain\587727780279287927.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=31.9431250000&dec=-9.0533333333&scale=0.396&width=256&height=256&opt=
587728668803072380,spiral,07:53:15.98,+36:29:31.9,118.3165833333,36.4921944444,31,0.0,0.968,images\spiral\587728668803072380.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=118.3165833333&dec=36.4921944444&scale=0.396&width=256&height=256&opt=
587742629598789872,spiral,14:52:14.22,+14:50:34.9,223.0592500000,14.8430277778,38,0.105,0.868,images\spiral\587742629598789872.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=223.0592500000&dec=14.8430277778&scale=0.396&width=256&height=256&opt=
587739380449017905,uncertain,14:14:41.44,+31:01:32.0,213.6726666667,31.0255555556,65,0.085,0.726,images\uncertain\587739380449017905.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=213.6726666667&dec=31.0255555556&scale=0.396&width=256&height=256&opt=
587735240104542418,uncertain,09:19:11.38,+34:27:10.1,139.7974166667,34.4528055556,27,0.265,0.735,images\uncertain\587735240104542418.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=139.7974166667&dec=34.4528055556&scale=0.396&width=256&height=256&opt=
587739607550525573,elliptical,11:46:13.86,+31:05:23.0,176.5577500000,31.0897222222,33,0.939,0.0,images\elliptical\587739607550525573.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=176.5577500000&dec=31.0897222222&scale=0.396&width=256&height=256&opt=
588016893324886136,elliptical,10:40:58.53,+40:56:12.7,160.2438750000,40.9368611111,53,0.831,0.093,images\elliptical\588016893324886136.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=160.2438750000&dec=40.9368611111&scale=0.396&width=256&height=256&opt=
587742611340525761,spiral,14:46:45.66,+14:34:22.6,221.6902500000,14.5729444444,30,0.144,0.72,images\spiral\587742611340525761.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=221.6902500000&dec=14.5729444444&scale=0.396&width=256&height=256&opt=
587729652348682402,uncertain,16:33:33.12,+39:56:07.6,248.3880000000,39.9354444444,27,0.348,0.348,images\uncertain\587729652348682402.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=248.3880000000&dec=39.9354444444&scale=0.396&width=256&height=256&opt=
587731680109658461,spiral,07:43:57.33,+27:01:35.7,115.9888750000,27.0265833333,29,0.073,0.927,images\spiral\587731680109658461.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=115.9888750000&dec=27.0265833333&scale=0.396&width=256&height=256&opt=
587727226233749644,spiral,01:02:45.15,-10:01:20.6,15.6881250000,-10.0223888889,54,0.01,0.99,images\spiral\587727226233749644.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=15.6881250000&dec=-10.0223888889&scale=0.396&width=256&height=256&opt=
587735349651177574,spiral,12:41:32.14,+15:56:34.5,190.3839166667,15.9429166667,27,0.113,0.887,images\spiral\587735349651177574.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=190.3839166667&dec=15.9429166667&scale=0.396&width=256&height=256&opt=
587739811558195332,uncertain,13:51:21.35,+26:16:23.4,207.8389583333,26.2731666667,60,0.124,0.711,images\uncertain\587739811558195332.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=207.8389583333&dec=26.2731666667&scale=0.396&width=256&height=256&opt=
587729778524881113,spiral,15:20:37.94,-00:56:16.4,230.1580833333,-0.9378888889,33,0.101,0.899,images\spiral\587729778524881113.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=230.1580833333&dec=-0.9378888889&scale=0.396&width=256&height=256&opt=
587739098057670709,spiral,11:15:44.56,+36:39:03.3,168.9356666667,36.6509166667,23,0.139,0.861,images\spiral\587739098057670709.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=168.9356666667&dec=36.6509166667&scale=0.396&width=256&height=256&opt=
587730774414459245,spiral,22:15:03.36,+12:57:33.1,333.7640000000,12.9591944444,28,0.033,0.928,images\spiral\587730774414459245.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=333.7640000000&dec=12.9591944444&scale=0.396&width=256&height=256&opt=
587725041700175970,elliptical,11:38:39.36,-01:32:13.8,174.6640000000,-1.5371666667,66,0.953,0.017,images\elliptical\587725041700175970.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=174.6640000000&dec=-1.5371666667&scale=0.396&width=256&height=256&opt=
587732772658282655,spiral,10:57:00.87,+10:21:00.3,164.2536250000,10.3500833333,25,0.107,0.835,images\spiral\587732772658282655.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=164.2536250000&dec=10.3500833333&scale=0.396&width=256&height=256&opt=
587728678468386893,spiral,12:25:53.84,+65:04:38.2,186.4743333333,65.0772777778,22,0.155,0.753,images\spiral\587728678468386893.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=186.4743333333&dec=65.0772777778&scale=0.396&width=256&height=256&opt=
587732577236680853,spiral,10:45:47.00,+06:11:51.9,161.4458333333,6.1977500000,65,0.015,0.985,images\spiral\587732577236680853.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=161.4458333333&dec=6.1977500000&scale=0.396&width=256&height=256&opt=
587739706343030937,spiral,15:26:50.48,+20:41:32.8,231.7103333333,20.6924444444,19,0.094,0.765,images\spiral\587739706343030937.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=231.7103333333&dec=20.6924444444&scale=0.396&width=256&height=256&opt=
587739720846999884,uncertain,16:06:10.34,+17:42:08.0,241.5430833333,17.7022222222,64,0.144,0.785,images\uncertain\587739720846999884.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=241.5430833333&dec=17.7022222222&scale=0.396&width=256&height=256&opt=
587733429771698182,spiral,14:59:48.79,+54:12:53.6,224.9532916667,54.2148888889,31,0.0,0.935,images\spiral\587733429771698182.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=224.9532916667&dec=54.2148888889&scale=0.396&width=256&height=256&opt=
588017111296508022,elliptical,12:23:49.55,+47:34:28.2,185.9564583333,47.5745000000,66,0.955,0.03,images\elliptical\588017111296508022.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=185.9564583333&dec=47.5745000000&scale=0.396&width=256&height=256&opt=
587728879797731416,uncertain,09:24:31.14,+03:22:07.5,141.1297500000,3.3687500000,38,0.442,0.146,images\uncertain\587728879797731416.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=141.1297500000&dec=3.3687500000&scale=0.396&width=256&height=256&opt=
588017111835213872,elliptical,12:48:42.63,+47:46:30.3,192.1776250000,47.7750833333,70,0.971,0.0,images\elliptical\588017111835213872.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=192.1776250000&dec=47.7750833333&scale=0.396&width=256&height=256&opt=
587742573222559884,elliptical,11:23:17.15,+19:52:28.4,170.8214583333,19.8745555556,30,0.933,0.0,images\elliptical\587742573222559884.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=170.8214583333&dec=19.8745555556&scale=0.396&width=256&height=256&opt=
587732592253206655,elliptical,12:23:23.10,+61:13:57.1,185.8462500000,61.2325277778,33,0.909,0.03,images\elliptical\587732592253206655.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=185.8462500000&dec=61.2325277778&scale=0.396&width=256&height=256&opt=
587738410326753485,elliptical,10:13:40.52,+12:45:38.5,153.4188333333,12.7606944444,30,0.865,0.066,images\elliptical\587738410326753485.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=153.4188333333&dec=12.7606944444&scale=0.396&width=256&height=256&opt=
587739811032531270,spiral,15:38:30.22,+19:01:10.3,234.6259166667,19.0195277778,28,0.027,0.931,images\spiral\587739811032531270.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=234.6259166667&dec=19.0195277778&scale=0.396&width=256&height=256&opt=
588007004725510397,uncertain,15:38:15.48,+54:03:34.2,234.5645000000,54.0595000000,37,0.656,0.072,images\uncertain\588007004725510397.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=234.5645000000&dec=54.0595000000&scale=0.396&width=256&height=256&opt=
587741600954712267,uncertain,11:42:46.84,+26:32:10.8,175.6951666667,26.5363333333,26,0.619,0.291,images\uncertain\587741600954712267.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=175.6951666667&dec=26.5363333333&scale=0.396&width=256&height=256&opt=
587733441050116110,elliptical,16:06:11.69,+40:24:44.2,241.5487083333,40.4122777778,36,0.917,0.028,images\elliptical\587733441050116110.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=241.5487083333&dec=40.4122777778&scale=0.396&width=256&height=256&opt=
587728677396611252,elliptical,13:06:55.77,+63:46:43.7,196.7323750000,63.7788055556,51,0.843,0.02,images\elliptical\587728677396611252.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=196.7323750000&dec=63.7788055556&scale=0.396&width=256&height=256&opt=
588010358547480749,elliptical,11:42:54.27,+04:23:49.3,175.7261250000,4.3970277778,33,0.939,0.0,images\elliptical\588010358547480749.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=175.7261250000&dec=4.3970277778&scale=0.396&width=256&height=256&opt=
587733608015200393,spiral,16:13:07.95,+41:21:09.8,243.2831250000,41.3527222222,33,0.013,0.924,images\spiral\587733608015200393.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=243.2831250000&dec=41.3527222222&scale=0.396&width=256&height=256&opt=
587739610249494614,uncertain,14:21:28.95,+29:46:35.0,215.3706250000,29.7763888889,36,0.721,0.216,images\uncertain\587739610249494614.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=215.3706250000&dec=29.7763888889&scale=0.396&width=256&height=256&opt=
587732048943382712,elliptical,09:07:52.79,+45:36:02.4,136.9699583333,45.6006666667,49,0.959,0.02,images\elliptical\587732048943382712.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=136.9699583333&dec=45.6006666667&scale=0.396&width=256&height=256&opt=
588015507670696052,spiral,01:49:07.76,-01:10:30.6,27.2823333333,-1.1751666667,25,0.33,0.598,images\spiral\588015507670696052.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=27.2823333333&dec=-1.1751666667&scale=0.396&width=256&height=256&opt=
587728919521067149,uncertain,14:19:26.89,+62:15:57.0,214.8620416667,62.2658333333,31,0.593,0.318,images\uncertain\587728919521067149.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=214.8620416667&dec=62.2658333333&scale=0.396&width=256&height=256&opt=
588017721183633539,spiral,12:41:15.50,+42:27:50.7,190.3145833333,42.4640833333,29,0.302,0.698,images\spiral\588017721183633539.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=190.3145833333&dec=42.4640833333&scale=0.396&width=256&height=256&opt=
587732772660510819,elliptical,11:17:39.69,+10:39:56.5,169.4153750000,10.6656944444,33,0.939,0.0,images\elliptical\587732772660510819.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=169.4153750000&dec=10.6656944444&scale=0.396&width=256&height=256&opt=
587732484349362379,elliptical,09:53:46.66,+44:38:05.3,148.4444166667,44.6348055556,56,0.804,0.179,images\elliptical\587732484349362379.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=148.4444166667&dec=44.6348055556&scale=0.396&width=256&height=256&opt=
587739652644077828,elliptical,15:49:24.42,+21:51:15.1,237.3517500000,21.8541944444,64,0.922,0.0,images\elliptical\587739652644077828.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=237.3517500000&dec=21.8541944444&scale=0.396&width=256&height=256&opt=
587735743157043646,spiral,16:33:46.50,+25:47:50.7,248.4437500000,25.7974166667,40,0.048,0.84,images\spiral\587735743157043646.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=248.4437500000&dec=25.7974166667&scale=0.396&width=256&height=256&opt=
587738066724913352,uncertain,07:23:42.16,+40:57:51.5,110.9256666667,40.9643055556,28,0.828,0.093,images\uncertain\587738066724913352.jpg,https://skyserver.sdss.org/dr16/SkyServerWS/ImgCutout/getjpeg?ra=110.9256666667&dec=40.9643055556&scale=0.396&width=256&height=256&opt=
